pnt_id,simplexK,residue,residue_pos,coefsum,coefsum_pos,coef_sparsity,coef_sparsity_pos,maxdist,mindist,n_active,n_active_pos
1802,2,6.066463761202117,6.066463761202115,1.0066750700806446,1.006675070080648,0,0,8.883731842041016,8.590720176696777,2,2
1802,3,5.999823189175649,5.999823189175648,1.0082513249616392,1.0082513249616425,0,0,9.611434936523438,8.590720176696777,3,3
1802,4,5.710607910036916,5.710607910036916,1.013037941966148,1.0130379419661506,0,0,10.1790771484375,8.590720176696777,4,4
1802,8,4.943037158061115,4.943037158061116,1.0307395203662875,1.0307395203662895,0,0,11.157495498657227,8.590720176696777,8,8
1802,16,4.697811551339113,4.810622046449786,1.0345660720658614,1.035717847210757,4,5,11.992055892944336,8.590720176696777,12,11
1802,32,3.906065292564651,4.769386666178333,1.0235502225915365,1.0370982685636712,12,19,12.55109977722168,8.590720176696777,20,13
1802,64,2.957014330341003,4.746621094613558,1.0154254995361676,1.0385986018186435,31,50,13.207795143127441,8.590720176696777,33,14
1802,128,1.8527585413945171,4.6997300799616095,1.005687640348067,1.0424133992868323,63,114,14.060521125793457,8.590720176696777,65,14
1803,1,7.3548091016961825,7.354809101696187,0.9726198360620117,0.9726198360620142,0,0,7.400484085083008,7.400484085083008,1,1
1803,2,6.121640683099043,6.121640683099045,0.9909023815115716,0.9909023815115733,0,0,8.056190490722656,7.400484085083008,2,2
1803,3,5.745411017285277,5.745411017285277,0.9977209751374665,0.9977209751374676,0,0,8.35158920288086,7.400484085083008,3,3
1803,4,5.473065292761464,5.473065292761464,1.003187157534382,1.0031871575343834,0,0,8.744996070861816,7.400484085083008,4,4
1803,8,4.849425511347496,4.850155676396355,1.0162569455658899,1.0162565397139494,1,1,8.98850154876709,7.400484085083008,7,7
1803,16,4.403562744160814,4.705352467949271,1.0183366566107686,1.0205902071542872,5,6,9.890408515930176,7.400484085083008,11,10
1803,32,3.7306700386502527,4.610221739370391,1.012361215496856,1.0243616797137594,14,20,10.603484153747559,7.400484085083008,18,12
1803,64,2.998695699068172,4.53211271907305,1.0053974169868432,1.0290227152272209,31,49,11.131470680236816,7.400484085083008,33,15
